timestamp,price
2026-04-24T00:00:00+00:00,185846000.0
2026-04-25T00:00:00+00:00,187924000.0
2026-04-26T00:00:00+00:00,182153000.0
2026-04-27T00:00:00+00:00,182037000.0
2026-04-28T00:00:00+00:00,182132000.0
2026-04-29T00:00:00+00:00,184692000.0
2026-04-30T00:00:00+00:00,188614000.0
2026-05-01T00:00:00+00:00,185593000.0
2026-05-02T00:00:00+00:00,191498000.0
2026-05-03T00:00:00+00:00,192179000.0
2026-05-04T00:00:00+00:00,193926000.0
2026-05-05T00:00:00+00:00,191964000.0
2026-05-06T00:00:00+00:00,192767000.0
2026-05-07T00:00:00+00:00,194616000.0
2026-05-08T00:00:00+00:00,195955000.0
2026-05-09T00:00:00+00:00,196694000.0
2026-05-10T00:00:00+00:00,197043000.0
2026-07-21T05:27:53.326921+00:00,181843000.0
2026-07-21T05:35:17.946200+00:00,181843000.0
2026-07-21T05:46:05.840154+00:00,181843000.0
2026-07-21T05:50:46.658559+00:00,181843000.0
2026-07-21T05:54:07.140401+00:00,181843000.0
2026-07-21T05:57:48.736574+00:00,181843000.0
2026-07-21T05:59:56.433880+00:00,181843000.0
2026-07-21T06:02:42.178530+00:00,181843000.0
2026-07-21T06:18:59.179660+00:00,181843000.0
2026-07-21T06:23:52.683857+00:00,181843000.0
2026-07-21T06:26:33.914636+00:00,181843000.0
2026-07-21T06:32:47.864674+00:00,181843000.0
2026-07-21T06:39:44.980763+00:00,181843000.0
2026-07-21T06:41:29.090478+00:00,181843000.0
2026-07-21T06:47:26.726054+00:00,181843000.0
2026-07-21T06:57:16.772351+00:00,181843000.0
2026-07-21T07:01:32.608008+00:00,181843000.0
2026-07-21T07:03:52.180278+00:00,181843000.0
2026-07-21T07:11:21.933101+00:00,181843000.0
2026-07-21T07:14:50.491250+00:00,181843000.0
2026-07-21T07:17:41.672271+00:00,181843000.0
2026-07-21T07:18:47.638442+00:00,181843000.0
2026-07-21T07:27:57.261552+00:00,181843000.0
2026-07-21T07:36:29.024818+00:00,183531000.0
2026-07-21T07:42:18.810482+00:00,183256000.0
2026-07-21T07:44:52.619954+00:00,183256000.0
2026-07-21T07:48:55.763831+00:00,183030000.0
2026-07-21T07:55:39.208835+00:00,183178000.0
2026-07-21T07:59:53.418792+00:00,183187000.0
2026-07-21T08:01:52.720096+00:00,183187000.0
2026-07-21T08:02:56.554956+00:00,183187000.0
2026-07-21T08:04:02.901792+00:00,183173000.0
2026-07-21T08:06:29.389524+00:00,183173000.0
2026-07-21T08:24:15.877749+00:00,182615000.0
2026-07-21T08:31:22.518137+00:00,182832000.0
2026-07-21T08:53:44.446164+00:00,183766000.0
2026-07-21T09:01:21.439018+00:00,183404000.0
2026-07-21T09:03:26.896885+00:00,183404000.0
2026-07-21T09:05:32.222482+00:00,183404000.0
2026-07-21T09:09:51.268861+00:00,183413000.0
2026-07-21T09:22:40.387453+00:00,183404000.0
2026-07-21T09:33:51.579705+00:00,184214000.0
2026-07-21T09:38:00.458507+00:00,184214000.0
2026-07-21T09:44:37.869929+00:00,184159000.0
2026-07-21T09:57:11.478758+00:00,184674000.0
2026-07-21T10:03:44.617882+00:00,185133000.0
2026-07-21T10:06:19.157508+00:00,184838000.0
2026-07-21T10:20:43.461700+00:00,184916000.0
2026-07-21T10:37:45.620645+00:00,184554000.0
2026-07-21T10:50:03.757652+00:00,184441000.0
2026-07-21T11:20:58.722438+00:00,184438000.0
2026-07-21T11:23:36.669235+00:00,184438000.0
2026-07-21T11:37:38.750010+00:00,184323000.0
2026-07-21T11:49:10.477882+00:00,184805000.0
2026-07-21T12:01:23.971249+00:00,185015000.0
2026-07-21T12:05:40.813462+00:00,185251000.0
2026-07-21T12:24:34.652410+00:00,185154000.0
2026-07-21T12:32:23.120323+00:00,185491000.0
2026-07-21T12:53:47.075292+00:00,185486000.0
2026-07-21T13:04:42.561498+00:00,185380000.0
2026-07-21T13:53:17.480239+00:00,185715000.0
2026-07-21T14:12:51.605933+00:00,185135000.0
2026-07-21T14:15:05.719627+00:00,185362000.0
2026-07-21T14:15:53.288714+00:00,185362000.0
2026-07-21T14:38:53.290828+00:00,185108000.0
2026-07-21T14:49:56.753996+00:00,184692000.0
2026-07-21T14:59:02.014909+00:00,184441000.0
2026-07-21T15:20:24.574369+00:00,184671000.0
2026-07-21T15:37:39.064116+00:00,184325000.0
2026-07-21T16:10:39.845011+00:00,184743000.0
2026-07-21T17:46:18.635658+00:00,184452000.0
2026-07-21T18:52:07.699727+00:00,184452000.0
2026-07-21T20:46:55.137383+00:00,184452000.0
2026-07-22T00:02:46.317068+00:00,184452000.0
2026-07-22T04:54:33.351794+00:00,184452000.0
2026-07-22T06:12:27.060600+00:00,184452000.0
2026-07-22T06:29:21.085234+00:00,184452000.0
2026-07-22T06:46:48.227184+00:00,184452000.0
2026-07-22T07:16:36.663639+00:00,184452000.0
2026-07-22T09:32:47.029634+00:00,189639000.0
2026-07-22T09:34:29.117665+00:00,189602000.0
2026-07-22T10:20:28.575535+00:00,188963000.0
2026-07-22T11:37:13.180511+00:00,188845000.0
2026-07-22T12:06:16.730321+00:00,188845000.0
2026-07-22T12:28:02.579974+00:00,188845000.0
2026-07-22T13:32:12.482043+00:00,188845000.0
2026-07-22T14:44:36.582809+00:00,190096000.0
2026-07-22T14:50:11.625970+00:00,190115000.0
2026-07-22T15:08:05.884956+00:00,189983000.0
2026-07-22T15:16:29.826260+00:00,190332000.0
2026-07-22T15:19:28.934011+00:00,190332000.0
2026-07-22T15:23:41.539420+00:00,190332000.0
2026-07-22T15:34:45.861197+00:00,190272000.0
2026-07-22T15:44:16.342335+00:00,190339000.0
2026-07-22T15:57:59.456179+00:00,190378000.0
2026-07-22T16:20:57.617686+00:00,190108000.0
2026-07-22T16:27:50.878386+00:00,190094000.0
2026-07-22T19:05:40.138280+00:00,190034000.0
2026-07-22T19:57:18.914689+00:00,190034000.0
2026-07-22T20:20:17.657494+00:00,190034000.0
2026-07-22T20:25:19.174493+00:00,190034000.0
2026-07-22T20:37:55.362203+00:00,190034000.0
2026-07-22T23:33:40.988335+00:00,190034000.0
2026-07-23T06:38:11.772396+00:00,190034000.0
2026-07-23T08:03:31.356872+00:00,188363000.0
2026-07-23T10:17:55.446873+00:00,188150000.0
2026-07-23T11:41:38.384542+00:00,187763000.0
2026-07-23T13:14:48.536878+00:00,188247000.0
2026-07-23T18:01:03.146255+00:00,188554000.0
2026-07-23T18:41:02.857190+00:00,188554000.0
2026-07-23T22:45:13.638731+03:30,188554000.0
2026-07-23T22:53:24.838257+03:30,188554000.0
2026-07-23T23:00:36.400251+03:30,188554000.0
2026-07-23T23:01:03.547872+03:30,188554000.0
2026-07-23T23:08:47.180834+03:30,188554000.0
2026-07-23T23:31:46.905019+03:30,188554000.0
2026-07-24T00:41:21.177471+03:30,188554000.0
2026-07-24T01:49:46.700316+03:30,188554000.0
2026-07-24T02:46:26.642899+03:30,188554000.0
2026-07-24T08:04:30.383613+03:30,188554000.0
2026-07-24T10:54:14.153273+03:30,188554000.0
2026-07-24T12:34:00.838997+03:30,188554000.0
2026-07-24T12:42:32.563690+03:30,188554000.0
2026-07-24T16:23:57.423119+03:30,188554000.0
2026-07-24T18:10:55.895096+03:30,188554000.0
2026-07-24T20:46:53.666941+03:30,188554000.0
2026-07-24T23:53:37.320335+03:30,188554000.0
2026-07-25T01:57:57.781504+03:30,188554000.0
2026-07-25T02:06:20.523792+03:30,188554000.0
2026-07-25T03:11:52.813516+03:30,188554000.0
2026-07-25T11:05:18.584974+03:30,183169000.0
2026-07-25T14:41:27.285020+03:30,182497000.0
2026-07-25T15:23:10.215489+03:30,183300000.0
2026-07-25T19:18:05.970252+03:30,182723000.0
2026-07-25T20:26:31.342345+03:30,18255000.0
2026-07-25T20:34:33.282871+03:30,18255000.0
2026-07-25T20:38:19.304078+03:30,182550000.0
2026-07-25T21:30:12.547045+03:30,182550000.0
2026-07-25T21:38:12.768087+03:30,182550000.0
2026-07-25T23:45:07.190092+03:30,182550000.0
2026-07-26T11:19:05.849236+03:30,178692000.0
2026-07-26T15:34:52.175602+03:30,180306000.0
2026-07-26T19:17:54.755965+03:30,178422000.0
2026-07-26T23:46:56.061026+03:30,178789000.0
2026-07-27T14:31:27.113363+03:30,183769000.0
2026-07-27T16:11:09.556972+03:30,184718000.0
2026-07-27T20:55:45.594116+03:30,182093000.0
2026-07-28T00:22:03.967034+03:30,182093000.0
2026-07-28T13:35:26.990774+03:30,183875000.0
2026-07-28T20:43:19.577956+03:30,183413000.0
2026-07-29T03:03:49.213597+03:30,183413000.0
2026-07-29T13:45:14.722907+03:30,187051000.0
2026-07-29T19:59:22.495450+03:30,188033000
2026-07-29T20:23:40.900872+03:30,188102000
2026-07-30T03:09:32.034287+03:30,188102000
2026-07-30T20:40:33.537309+03:30,186654000
2026-07-31T03:07:52.291859+03:30,186654000
2026-07-31T13:35:47.060610+03:30,186654000
2026-07-31T20:09:21.576274+03:30,186654000
2026-07-31T20:42:44.400656+03:30,186654000
2026-07-31T21:48:51.491475+03:30,186654000
2026-08-01T03:08:41.667869+03:30,186654000
2026-08-01T11:26:24.437629+03:30,188139000
2026-08-01T14:32:33.763358+03:30,188079000
2026-08-01T15:19:14.219446+03:30,188335000
2026-08-01T19:13:08.351667+03:30,187379000
2026-08-01T23:44:00.172900+03:30,186980000
2026-08-02T11:26:03.094681+03:30,186980000
2026-08-02T14:48:16.028823+03:30,183099000
2026-08-02T15:16:11.632174+03:30,183349000
2026-08-02T19:17:46.558392+03:30,183402000
2026-08-02T23:46:03.451065+03:30,183305000
2026-08-03T16:11:02.935985+03:30,183700000
2026-08-04T00:11:43.895210+03:30,183824000
2026-08-04T13:46:29.504728+03:30,183824000
2026-08-04T21:45:12.892431+03:30,183824000
2026-08-05T13:42:17.247319+03:30,184909000
2026-08-05T20:43:28.238166+03:30,185616000
2026-08-06T03:01:33.575291+03:30,185616000
2026-08-06T13:45:34.818730+03:30,186359000
2026-08-07T08:05:13.265050+03:30,185782000
2026-08-07T14:08:57.965702+03:30,185782000
2026-08-07T18:42:26.255954+03:30,185782000
2026-08-07T22:02:52.514316+03:30,185782000
2026-08-08T01:36:52.688373+03:30,185782000
2026-08-08T07:48:43.516887+03:30,185782000
2026-08-08T13:31:17.467730+03:30,190214000
2026-08-08T17:36:50.524736+03:30,188993000
2026-08-08T20:47:34.296828+03:30,188146000
2026-08-09T00:35:38.474849+03:30,188146000
2026-08-09T08:17:06.899085+03:30,188146000
2026-08-09T13:34:45.475975+03:30,188323000
2026-08-09T17:37:49.547198+03:30,188185000
2026-08-09T21:19:08.245020+03:30,188016000
2026-08-10T00:48:34.258363+03:30,188016000
2026-08-10T08:41:10.416022+03:30,188016000
2026-08-10T15:02:02.628640+03:30,188139000
2026-08-10T19:02:31.356659+03:30,187855000
2026-08-10T22:07:09.480848+03:30,188093000
2026-08-11T01:39:02.569124+03:30,188093000
2026-08-11T08:20:57.628054+03:30,188093000
2026-08-11T14:08:18.798640+03:30,190872000
2026-08-11T19:00:47.087403+03:30,191020000
2026-08-11T23:17:59.958783+03:30,192056000
2026-08-12T01:54:14.844119+03:30,192056000
2026-08-12T09:16:24.140777+03:30,192056000
2026-08-12T14:42:28.913183+03:30,192056000
2026-08-12T19:00:28.793718+03:30,192056000
2026-08-12T23:21:23.507326+03:30,192056000
2026-08-13T01:54:14.232924+03:30,192056000
2026-08-13T09:21:08.730579+03:30,192056000
2026-08-13T14:43:19.360014+03:30,192056000
2026-08-13T19:02:07.506165+03:30,192056000
2026-08-13T23:13:26.990003+03:30,192056000
2026-08-14T01:54:01.424904+03:30,192056000
2026-08-14T09:16:55.374562+03:30,192056000
2026-08-14T14:40:59.805203+03:30,192056000
2026-08-14T18:38:21.534279+03:30,192056000
2026-08-14T22:05:44.222382+03:30,192056000
2026-08-15T00:30:51.529056+03:30,192056000
2026-08-15T06:34:55.485342+03:30,192056000
2026-08-15T08:31:33.565542+03:30,192056000
2026-08-15T12:32:33.386695+03:30,192287000
2026-08-15T17:10:58.685462+03:30,191297000
2026-08-15T20:25:34.516303+03:30,190794000
2026-08-16T00:23:22.414262+03:30,190794000
2026-08-16T06:57:37.077091+03:30,190794000
2026-08-16T08:44:05.134905+03:30,190794000
2026-08-16T12:31:37.780160+03:30,190646000
2026-08-16T17:14:25.284550+03:30,190909000
2026-08-16T20:26:07.403729+03:30,190447000
2026-08-17T00:21:23.991390+03:30,190394000
2026-08-17T06:46:30.800249+03:30,190394000
2026-08-17T09:24:33.999823+03:30,190394000
2026-08-17T13:35:28.191364+03:30,190976000
2026-08-17T17:27:03.525930+03:30,191800000
2026-08-17T20:31:28.831899+03:30,192370000
2026-08-18T00:30:40.502665+03:30,192292000
2026-08-18T06:41:41.234163+03:30,192292000
2026-08-18T08:47:00.394827+03:30,192292000
2026-08-18T12:48:33.962829+03:30,192982000
2026-08-18T17:37:14.696582+03:30,193151000
2026-08-18T20:33:30.318930+03:30,193116000
2026-08-19T00:25:06.916537+03:30,193040000
2026-08-19T06:43:42.811531+03:30,193040000
2026-08-19T08:10:56.960554+03:30,193040000
2026-08-19T12:12:12.315355+03:30,192890000
2026-08-19T16:25:26.114416+03:30,195893000
2026-08-19T20:06:07.503007+03:30,197558000
2026-08-20T00:03:28.439927+03:30,197594000
2026-08-20T04:57:33.088516+03:30,197594000
2026-08-20T08:11:51.638373+03:30,197594000
2026-08-20T12:13:37.195619+03:30,198922000
2026-08-20T16:26:53.483556+03:30,198518000
2026-08-20T20:09:29.423333+03:30,198527000
2026-08-21T00:03:12.470895+03:30,198527000
2026-08-21T05:08:17.815538+03:30,198527000
2026-08-21T08:12:19.815783+03:30,198527000
2026-08-21T12:16:20.705096+03:30,198527000
2026-08-21T16:26:05.268657+03:30,198527000
2026-08-21T20:09:21.983311+03:30,198527000
2026-08-22T00:00:12.015459+03:30,198527000
2026-08-22T04:56:24.730687+03:30,198527000
2026-08-22T08:07:27.796515+03:30,198527000
2026-08-22T12:04:50.158725+03:30,205570000
2026-08-22T16:17:43.762194+03:30,210527000
2026-08-22T19:59:26.660588+03:30,210409000
2026-08-22T23:57:52.051536+03:30,210360000
2026-08-23T05:10:43.603444+03:30,210360000
2026-08-23T08:11:36.931098+03:30,210360000
2026-08-23T12:05:11.033727+03:30,217464000
2026-08-23T16:18:42.311648+03:30,218997000
2026-08-23T20:00:42.266724+03:30,217235000
2026-08-23T23:58:15.936196+03:30,217464000
2026-08-24T05:08:45.099902+03:30,217464000
2026-08-24T08:20:42.900370+03:30,217464000
2026-08-24T12:23:22.876711+03:30,224269000
2026-08-24T16:28:08.797341+03:30,223011000
2026-08-24T20:13:01.523210+03:30,222658000
2026-08-25T00:05:09.285627+03:30,220222000
2026-08-25T05:04:07.823309+03:30,220222000
2026-08-25T08:13:16.313926+03:30,220222000
2026-08-25T12:22:19.932361+03:30,221506000
2026-08-25T16:25:00.752124+03:30,216432000
2026-08-25T20:11:55.998947+03:30,216545000
2026-08-26T00:03:52.598153+03:30,216531000
2026-08-26T05:08:54.828761+03:30,216270000
2026-08-26T08:14:05.130471+03:30,216531000
2026-08-26T12:20:22.814046+03:30,213200000
2026-08-26T16:30:31.032248+03:30,215952000
2026-08-26T20:20:34.487068+03:30,216774000
2026-08-27T02:26:32.595491+03:30,216774000
2026-08-27T11:59:15.601676+03:30,216774000
2026-08-28T01:32:48.670130+03:30,217464000
2026-08-28T14:12:58.057787+03:30,217464000
